#FamilyID	SampleID	FatherID	MotherID	Sex	Population	Superpopulation	is_duo	is_trio	is_quartet	is_multigen	Sample_Illumina	Father_Illumina	Mother_Illumina	Sex_char
HG00179	HG00179	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00180	HG00180	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00181	HG00181	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00182	HG00182	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00183	HG00183	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00185	HG00185	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00186	HG00186	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00187	HG00187	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00188	HG00188	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00189	HG00189	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00190	HG00190	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00266	HG00266	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00267	HG00267	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00268	HG00268	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00269	HG00269	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00271	HG00271	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00272	HG00272	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00273	HG00273	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00274	HG00274	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00275	HG00275	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00276	HG00276	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00277	HG00277	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00278	HG00278	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00280	HG00280	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00281	HG00281	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00282	HG00282	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00284	HG00284	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00285	HG00285	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00288	HG00288	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00290	HG00290	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00304	HG00304	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00306	HG00306	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00308	HG00308	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00309	HG00309	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00310	HG00310	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00311	HG00311	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00313	HG00313	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00315	HG00315	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00318	HG00318	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00319	HG00319	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00320	HG00320	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00321	HG00321	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00323	HG00323	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00324	HG00324	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00325	HG00325	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00326	HG00326	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00327	HG00327	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00328	HG00328	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00329	HG00329	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00330	HG00330	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00331	HG00331	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00332	HG00332	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00334	HG00334	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00335	HG00335	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00336	HG00336	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00337	HG00337	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00338	HG00338	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00339	HG00339	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00341	HG00341	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00342	HG00342	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00343	HG00343	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00344	HG00344	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00345	HG00345	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00346	HG00346	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00349	HG00349	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00350	HG00350	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00351	HG00351	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00353	HG00353	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00355	HG00355	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00356	HG00356	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00357	HG00357	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00358	HG00358	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00360	HG00360	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00361	HG00361	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00362	HG00362	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00364	HG00364	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00365	HG00365	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00366	HG00366	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00367	HG00367	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00368	HG00368	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00369	HG00369	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00371	HG00371	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00372	HG00372	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00373	HG00373	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00375	HG00375	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00376	HG00376	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00378	HG00378	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00379	HG00379	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00380	HG00380	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00381	HG00381	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00382	HG00382	0	0	1	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00383	HG00383	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00384	HG00384	0	0	2	FIN	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
GBR002	HG00146	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
GBR003	HG00158	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00096	HG00096	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00097	HG00097	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00099	HG00099	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00100	HG00100	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00101	HG00101	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00102	HG00102	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00103	HG00103	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00105	HG00105	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00106	HG00106	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00107	HG00107	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00108	HG00108	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00109	HG00109	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00110	HG00110	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00111	HG00111	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00112	HG00112	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00113	HG00113	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00114	HG00114	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00115	HG00115	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00116	HG00116	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00117	HG00117	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00118	HG00118	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00119	HG00119	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00120	HG00120	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00121	HG00121	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00122	HG00122	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00123	HG00123	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00125	HG00125	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00126	HG00126	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00127	HG00127	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00128	HG00128	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00129	HG00129	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00130	HG00130	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00131	HG00131	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00132	HG00132	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00133	HG00133	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00136	HG00136	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00137	HG00137	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00138	HG00138	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00139	HG00139	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00140	HG00140	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00141	HG00141	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00142	HG00142	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00143	HG00143	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00145	HG00145	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00148	HG00148	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00149	HG00149	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00150	HG00150	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00151	HG00151	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00154	HG00154	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00157	HG00157	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00159	HG00159	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00160	HG00160	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00231	HG00231	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00232	HG00232	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00233	HG00233	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00234	HG00234	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00235	HG00235	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00236	HG00236	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00237	HG00237	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00238	HG00238	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00239	HG00239	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00240	HG00240	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00242	HG00242	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00243	HG00243	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00244	HG00244	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00245	HG00245	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00246	HG00246	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00250	HG00250	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00251	HG00251	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00252	HG00252	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00253	HG00253	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00254	HG00254	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00255	HG00255	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00256	HG00256	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00257	HG00257	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00258	HG00258	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00259	HG00259	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00260	HG00260	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00261	HG00261	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00262	HG00262	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00263	HG00263	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG00264	HG00264	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG00265	HG00265	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG01334	HG01334	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG01789	HG01789	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG01790	HG01790	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
HG01791	HG01791	0	0	1	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
HG02215	HG02215	0	0	2	GBR	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
IBS055	HG02219	0	0	1	IBS	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20502	NA20502	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20503	NA20503	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20504	NA20504	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20505	NA20505	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20506	NA20506	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20507	NA20507	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20508	NA20508	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20509	NA20509	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20510	NA20510	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20511	NA20511	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20512	NA20512	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20513	NA20513	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20514	NA20514	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20515	NA20515	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20516	NA20516	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20517	NA20517	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20518	NA20518	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20519	NA20519	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20520	NA20520	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20521	NA20521	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20522	NA20522	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20524	NA20524	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20525	NA20525	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20527	NA20527	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20528	NA20528	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20529	NA20529	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20530	NA20530	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20531	NA20531	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20532	NA20532	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20533	NA20533	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20534	NA20534	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20535	NA20535	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20536	NA20536	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20538	NA20538	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20539	NA20539	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20540	NA20540	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20541	NA20541	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20542	NA20542	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20543	NA20543	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20544	NA20544	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20581	NA20581	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20582	NA20582	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20585	NA20585	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20586	NA20586	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20587	NA20587	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20588	NA20588	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20589	NA20589	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20752	NA20752	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20753	NA20753	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20754	NA20754	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20755	NA20755	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20756	NA20756	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20757	NA20757	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20758	NA20758	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20759	NA20759	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20760	NA20760	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20761	NA20761	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20762	NA20762	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20763	NA20763	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20764	NA20764	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20765	NA20765	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20766	NA20766	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20767	NA20767	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20768	NA20768	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20769	NA20769	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20770	NA20770	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20771	NA20771	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20772	NA20772	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20773	NA20773	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20774	NA20774	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20775	NA20775	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20778	NA20778	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20783	NA20783	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20785	NA20785	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20786	NA20786	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20787	NA20787	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
NA20790	NA20790	0	0	2	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	f
NA20792	NA20792	0	0	1	TSI	EUR	0	0	0	0	PRJEB31736.2504	n/a	n/a	m
